,Reactant1_name,Reactant1_smi,Reactant2_name,Reactant2_smi,Base_name,Base_smi,Solvent_name,Solvent_smi,Pd_catalyst_name,Pd_catalyst_smi,Product_name,Product_smi,rxn,Output,React_sites_R1_R2,Prod_sites,Pd_site
4936,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_5,[Li]OC(C)(C)C,Solvent_2,CN(C)C=O,Pd_4,Cc1ccccc1P(->[Pd])(c1ccccc1C)c1ccccc1C,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.Cc1ccccc1P(->[Pd])(c1ccccc1C)c1ccccc1C.[Li]OC(C)(C)C.CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.312897083286461,"((5,), (15,))","((16,), (15,))",8
4937,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_5,[Li]OC(C)(C)C,Solvent_2,CN(C)C=O,Pd_5,CCCCP(->[Pd])(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.CCCCP(->[Pd])(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2.[Li]OC(C)(C)C.CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.456345702377566,"((5,), (15,))","((16,), (15,))",5
4938,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_5,[Li]OC(C)(C)C,Solvent_2,CN(C)C=O,Pd_6,COc1cccc(OC)c1-c1ccccc1P(->[Pd])(C1CCCCC1)C1CCCCC1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.COc1cccc(OC)c1-c1ccccc1P(->[Pd])(C1CCCCC1)C1CCCCC1.[Li]OC(C)(C)C.CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.270443037945477,"((5,), (15,))","((16,), (15,))",17
4939,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_5,[Li]OC(C)(C)C,Solvent_2,CN(C)C=O,Pd_7,CC(C)(C)P1(C(C)(C)C)->[Pd]<-P(C(C)(C)C)(C(C)(C)C)C23C4C5C6C2[Fe]56432789C3C2C7C18C39,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.CC(C)(C)P1(C(C)(C)C)->[Pd]<-P(C(C)(C)C)(C(C)(C)C)C23C4C5C6C2[Fe]56432789C3C2C7C18C39.[Li]OC(C)(C)C.CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.64133506684271,"((5,), (15,))","((16,), (15,))",9
4940,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_5,[Li]OC(C)(C)C,Solvent_2,CN(C)C=O,Pd_8,CC(C)c1cc(C(C)C)c(-c2ccccc2P(->[Pd])(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.CC(C)c1cc(C(C)C)c(-c2ccccc2P(->[Pd])(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.[Li]OC(C)(C)C.CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.309714883438018,"((5,), (15,))","((16,), (15,))",17
4941,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_5,[Li]OC(C)(C)C,Solvent_2,CN(C)C=O,Pd_9,c1ccc(P2(c3ccccc3)->[Pd]<-P(c3ccccc3)(c3ccccc3)C34C5C6C7C3[Fe]6754389%10C4C3C8C29C4%10)cc1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.c1ccc(P2(c3ccccc3)->[Pd]<-P(c3ccccc3)(c3ccccc3)C34C5C6C7C3[Fe]6754389%10C4C3C8C29C4%10)cc1.[Li]OC(C)(C)C.CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.0,"((5,), (15,))","((16,), (15,))",11
4942,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_5,[Li]OC(C)(C)C,Solvent_2,CN(C)C=O,Pd_10,CC1(C)c2cccc3c2Oc2c1cccc2P(c1ccccc1)(c1ccccc1)->[Pd]<-P3(c1ccccc1)c1ccccc1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.CC1(C)c2cccc3c2Oc2c1cccc2P(c1ccccc1)(c1ccccc1)->[Pd]<-P3(c1ccccc1)c1ccccc1.[Li]OC(C)(C)C.CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.0,"((5,), (15,))","((16,), (15,))",29
4943,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_5,[Li]OC(C)(C)C,Solvent_2,CN(C)C=O,Pd_11,CC(=O)O->[Pd]<-OC(C)=O,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.CC(=O)O->[Pd]<-OC(C)=O.[Li]OC(C)(C)C.CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.153457515363051,"((5,), (15,))","((16,), (15,))",4
4944,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_1,O=C(O)O[Na],Solvent_2,CN(C)C=O,Pd_0,CC(C)(C)P(->[Pd])(C(C)(C)C)C(C)(C)C,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.CC(C)(C)P(->[Pd])(C(C)(C)C)C(C)(C)C.O=C(O)O[Na].CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.233488912851887,"((5,), (15,))","((16,), (15,))",5
4945,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_1,O=C(O)O[Na],Solvent_2,CN(C)C=O,Pd_1,[Pd]<-P(c1ccccc1)(c1ccccc1)c1ccccc1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.[Pd]<-P(c1ccccc1)(c1ccccc1)c1ccccc1.O=C(O)O[Na].CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.437336946599735,"((5,), (15,))","((16,), (15,))",0
4946,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_1,O=C(O)O[Na],Solvent_2,CN(C)C=O,Pd_2,CN(C)c1ccc(P(->[Pd])(C(C)(C)C)C(C)(C)C)cc1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.CN(C)c1ccc(P(->[Pd])(C(C)(C)C)C(C)(C)C)cc1.O=C(O)O[Na].CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.246728173705838,"((5,), (15,))","((16,), (15,))",8
4947,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_1,O=C(O)O[Na],Solvent_2,CN(C)C=O,Pd_3,[Pd]<-P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.[Pd]<-P(C1CCCCC1)(C1CCCCC1)C1CCCCC1.O=C(O)O[Na].CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.188827174362814,"((5,), (15,))","((16,), (15,))",0
4948,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_1,O=C(O)O[Na],Solvent_2,CN(C)C=O,Pd_4,Cc1ccccc1P(->[Pd])(c1ccccc1C)c1ccccc1C,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.Cc1ccccc1P(->[Pd])(c1ccccc1C)c1ccccc1C.O=C(O)O[Na].CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.21347053580639097,"((5,), (15,))","((16,), (15,))",8
4949,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_1,O=C(O)O[Na],Solvent_2,CN(C)C=O,Pd_5,CCCCP(->[Pd])(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.CCCCP(->[Pd])(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2.O=C(O)O[Na].CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.26689494326964597,"((5,), (15,))","((16,), (15,))",5
4950,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_1,O=C(O)O[Na],Solvent_2,CN(C)C=O,Pd_6,COc1cccc(OC)c1-c1ccccc1P(->[Pd])(C1CCCCC1)C1CCCCC1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.COc1cccc(OC)c1-c1ccccc1P(->[Pd])(C1CCCCC1)C1CCCCC1.O=C(O)O[Na].CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.275672004474569,"((5,), (15,))","((16,), (15,))",17
4951,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_1,O=C(O)O[Na],Solvent_2,CN(C)C=O,Pd_7,CC(C)(C)P1(C(C)(C)C)->[Pd]<-P(C(C)(C)C)(C(C)(C)C)C23C4C5C6C2[Fe]56432789C3C2C7C18C39,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.CC(C)(C)P1(C(C)(C)C)->[Pd]<-P(C(C)(C)C)(C(C)(C)C)C23C4C5C6C2[Fe]56432789C3C2C7C18C39.O=C(O)O[Na].CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.26278524523915797,"((5,), (15,))","((16,), (15,))",9
4952,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_1,O=C(O)O[Na],Solvent_2,CN(C)C=O,Pd_8,CC(C)c1cc(C(C)C)c(-c2ccccc2P(->[Pd])(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.CC(C)c1cc(C(C)C)c(-c2ccccc2P(->[Pd])(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.O=C(O)O[Na].CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.21650467872347,"((5,), (15,))","((16,), (15,))",17
4953,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_1,O=C(O)O[Na],Solvent_2,CN(C)C=O,Pd_9,c1ccc(P2(c3ccccc3)->[Pd]<-P(c3ccccc3)(c3ccccc3)C34C5C6C7C3[Fe]6754389%10C4C3C8C29C4%10)cc1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.c1ccc(P2(c3ccccc3)->[Pd]<-P(c3ccccc3)(c3ccccc3)C34C5C6C7C3[Fe]6754389%10C4C3C8C29C4%10)cc1.O=C(O)O[Na].CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.334609155851335,"((5,), (15,))","((16,), (15,))",11
4954,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_1,O=C(O)O[Na],Solvent_2,CN(C)C=O,Pd_10,CC1(C)c2cccc3c2Oc2c1cccc2P(c1ccccc1)(c1ccccc1)->[Pd]<-P3(c1ccccc1)c1ccccc1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.CC1(C)c2cccc3c2Oc2c1cccc2P(c1ccccc1)(c1ccccc1)->[Pd]<-P3(c1ccccc1)c1ccccc1.O=C(O)O[Na].CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.0,"((5,), (15,))","((16,), (15,))",29
4955,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_1,O=C(O)O[Na],Solvent_2,CN(C)C=O,Pd_11,CC(=O)O->[Pd]<-OC(C)=O,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.CC(=O)O->[Pd]<-OC(C)=O.O=C(O)O[Na].CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.186299930968584,"((5,), (15,))","((16,), (15,))",4
4956,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_6,CCN(CC)CC,Solvent_2,CN(C)C=O,Pd_0,CC(C)(C)P(->[Pd])(C(C)(C)C)C(C)(C)C,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.CC(C)(C)P(->[Pd])(C(C)(C)C)C(C)(C)C.CCN(CC)CC.CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.236057782794006,"((5,), (15,))","((16,), (15,))",5
4957,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_6,CCN(CC)CC,Solvent_2,CN(C)C=O,Pd_1,[Pd]<-P(c1ccccc1)(c1ccccc1)c1ccccc1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.[Pd]<-P(c1ccccc1)(c1ccccc1)c1ccccc1.CCN(CC)CC.CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.357227607380553,"((5,), (15,))","((16,), (15,))",0
4958,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_6,CCN(CC)CC,Solvent_2,CN(C)C=O,Pd_2,CN(C)c1ccc(P(->[Pd])(C(C)(C)C)C(C)(C)C)cc1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.CN(C)c1ccc(P(->[Pd])(C(C)(C)C)C(C)(C)C)cc1.CCN(CC)CC.CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.22897677096960098,"((5,), (15,))","((16,), (15,))",8
4959,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_6,CCN(CC)CC,Solvent_2,CN(C)C=O,Pd_3,[Pd]<-P(C1CCCCC1)(C1CCCCC1)C1CCCCC1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.[Pd]<-P(C1CCCCC1)(C1CCCCC1)C1CCCCC1.CCN(CC)CC.CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.17237635100333001,"((5,), (15,))","((16,), (15,))",0
4960,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_6,CCN(CC)CC,Solvent_2,CN(C)C=O,Pd_4,Cc1ccccc1P(->[Pd])(c1ccccc1C)c1ccccc1C,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.Cc1ccccc1P(->[Pd])(c1ccccc1C)c1ccccc1C.CCN(CC)CC.CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.201595188427504,"((5,), (15,))","((16,), (15,))",8
4961,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_6,CCN(CC)CC,Solvent_2,CN(C)C=O,Pd_5,CCCCP(->[Pd])(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.CCCCP(->[Pd])(C12CC3CC(CC(C3)C1)C2)C12CC3CC(CC(C3)C1)C2.CCN(CC)CC.CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.212779240214026,"((5,), (15,))","((16,), (15,))",5
4962,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_6,CCN(CC)CC,Solvent_2,CN(C)C=O,Pd_6,COc1cccc(OC)c1-c1ccccc1P(->[Pd])(C1CCCCC1)C1CCCCC1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.COc1cccc(OC)c1-c1ccccc1P(->[Pd])(C1CCCCC1)C1CCCCC1.CCN(CC)CC.CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.0,"((5,), (15,))","((16,), (15,))",17
4963,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_6,CCN(CC)CC,Solvent_2,CN(C)C=O,Pd_7,CC(C)(C)P1(C(C)(C)C)->[Pd]<-P(C(C)(C)C)(C(C)(C)C)C23C4C5C6C2[Fe]56432789C3C2C7C18C39,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.CC(C)(C)P1(C(C)(C)C)->[Pd]<-P(C(C)(C)C)(C(C)(C)C)C23C4C5C6C2[Fe]56432789C3C2C7C18C39.CCN(CC)CC.CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.0,"((5,), (15,))","((16,), (15,))",9
4964,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_6,CCN(CC)CC,Solvent_2,CN(C)C=O,Pd_8,CC(C)c1cc(C(C)C)c(-c2ccccc2P(->[Pd])(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.CC(C)c1cc(C(C)C)c(-c2ccccc2P(->[Pd])(C2CCCCC2)C2CCCCC2)c(C(C)C)c1.CCN(CC)CC.CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.0,"((5,), (15,))","((16,), (15,))",17
4965,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_6,CCN(CC)CC,Solvent_2,CN(C)C=O,Pd_9,c1ccc(P2(c3ccccc3)->[Pd]<-P(c3ccccc3)(c3ccccc3)C34C5C6C7C3[Fe]6754389%10C4C3C8C29C4%10)cc1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.c1ccc(P2(c3ccccc3)->[Pd]<-P(c3ccccc3)(c3ccccc3)C34C5C6C7C3[Fe]6754389%10C4C3C8C29C4%10)cc1.CCN(CC)CC.CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.0,"((5,), (15,))","((16,), (15,))",11
4966,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_6,CCN(CC)CC,Solvent_2,CN(C)C=O,Pd_10,CC1(C)c2cccc3c2Oc2c1cccc2P(c1ccccc1)(c1ccccc1)->[Pd]<-P3(c1ccccc1)c1ccccc1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.CC1(C)c2cccc3c2Oc2c1cccc2P(c1ccccc1)(c1ccccc1)->[Pd]<-P3(c1ccccc1)c1ccccc1.CCN(CC)CC.CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.0,"((5,), (15,))","((16,), (15,))",29
4967,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_6,CCN(CC)CC,Solvent_2,CN(C)C=O,Pd_11,CC(=O)O->[Pd]<-OC(C)=O,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.CC(=O)O->[Pd]<-OC(C)=O.CCN(CC)CC.CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.0,"((5,), (15,))","((16,), (15,))",4
4968,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_2,F[Cs],Solvent_2,CN(C)C=O,Pd_0,CC(C)(C)P(->[Pd])(C(C)(C)C)C(C)(C)C,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.CC(C)(C)P(->[Pd])(C(C)(C)C)C(C)(C)C.F[Cs].CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.0,"((5,), (15,))","((16,), (15,))",5
4969,Reactant1_4,Cl.O.OB(O)c1ccc2ncccc2c1,Reactant2_3,Cc1ccc2c(cnn2C2CCCCO2)c1Br,Base_2,F[Cs],Solvent_2,CN(C)C=O,Pd_1,[Pd]<-P(c1ccccc1)(c1ccccc1)c1ccccc1,Product_0,Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,Cl.O.OB(O)c1ccc2ncccc2c1.Cc1ccc2c(cnn2C2CCCCO2)c1Br.[Pd]<-P(c1ccccc1)(c1ccccc1)c1ccccc1.F[Cs].CN(C)C=O>>Cc1ccc2c(cnn2C2CCCCO2)c1-c1ccc2ncccc2c1,0.199171987310919,"((5,), (15,))","((16,), (15,))",0
