,Arene_name,Arene_smi,Radical_name,Radical_smi,Product_name,Product_smi,rxn,Output,React_sites_Ar_R,Prod_sites
5437,Arene_174,COc1cnsc1,Radical_7,[CH2]C(F)(F)F,Product-Ar174-R7-P5340,COc1cnsc1CC(F)(F)F,COc1cnsc1.[CH2]C(F)(F)F>>COc1cnsc1CC(F)(F)F,14.3,"((6,), (0,))","((6,), (7,))"
5438,Arene_175,N#Cc1ccns1,Radical_7,[CH2]C(F)(F)F,Product-Ar175-R7-P5341,N#Cc1cc(CC(F)(F)F)ns1,N#Cc1ccns1.[CH2]C(F)(F)F>>N#Cc1cc(CC(F)(F)F)ns1,17.6,"((4,), (0,))","((4,), (5,))"
5439,Arene_175,N#Cc1ccns1,Radical_7,[CH2]C(F)(F)F,Product-Ar175-R7-P5342,N#Cc1sncc1CC(F)(F)F,N#Cc1ccns1.[CH2]C(F)(F)F>>N#Cc1sncc1CC(F)(F)F,15.5,"((3,), (0,))","((6,), (7,))"
5440,Arene_176,COc1ccns1,Radical_7,[CH2]C(F)(F)F,Product-Ar176-R7-P5343,COc1cc(CC(F)(F)F)ns1,COc1ccns1.[CH2]C(F)(F)F>>COc1cc(CC(F)(F)F)ns1,17.1,"((4,), (0,))","((4,), (5,))"
5441,Arene_176,COc1ccns1,Radical_7,[CH2]C(F)(F)F,Product-Ar176-R7-P5344,COc1sncc1CC(F)(F)F,COc1ccns1.[CH2]C(F)(F)F>>COc1sncc1CC(F)(F)F,18.2,"((3,), (0,))","((6,), (7,))"
5442,Arene_171,N#Cc1ccsn1,Radical_8,[c]1ccccc1,Product-Ar171-R8-P5345,N#Cc1nscc1-c1ccccc1,N#Cc1ccsn1.[c]1ccccc1>>N#Cc1nscc1-c1ccccc1,13.7,"((3,), (0,))","((6,), (7,))"
5443,Arene_171,N#Cc1ccsn1,Radical_8,[c]1ccccc1,Product-Ar171-R8-P5346,N#Cc1cc(-c2ccccc2)sn1,N#Cc1ccsn1.[c]1ccccc1>>N#Cc1cc(-c2ccccc2)sn1,11.8,"((4,), (0,))","((4,), (5,))"
5444,Arene_172,COc1ccsn1,Radical_8,[c]1ccccc1,Product-Ar172-R8-P5347,COc1nscc1-c1ccccc1,COc1ccsn1.[c]1ccccc1>>COc1nscc1-c1ccccc1,12.5,"((3,), (0,))","((6,), (7,))"
5445,Arene_172,COc1ccsn1,Radical_8,[c]1ccccc1,Product-Ar172-R8-P5348,COc1cc(-c2ccccc2)sn1,COc1ccsn1.[c]1ccccc1>>COc1cc(-c2ccccc2)sn1,12.5,"((4,), (0,))","((4,), (5,))"
5446,Arene_173,N#Cc1cnsc1,Radical_8,[c]1ccccc1,Product-Ar173-R8-P5349,N#Cc1csnc1-c1ccccc1,N#Cc1cnsc1.[c]1ccccc1>>N#Cc1csnc1-c1ccccc1,12.8,"((3,), (0,))","((6,), (7,))"
5447,Arene_173,N#Cc1cnsc1,Radical_8,[c]1ccccc1,Product-Ar173-R8-P5350,N#Cc1cnsc1-c1ccccc1,N#Cc1cnsc1.[c]1ccccc1>>N#Cc1cnsc1-c1ccccc1,10.3,"((6,), (0,))","((6,), (7,))"
5448,Arene_174,COc1cnsc1,Radical_8,[c]1ccccc1,Product-Ar174-R8-P5351,COc1csnc1-c1ccccc1,COc1cnsc1.[c]1ccccc1>>COc1csnc1-c1ccccc1,11.6,"((3,), (0,))","((6,), (7,))"
5449,Arene_174,COc1cnsc1,Radical_8,[c]1ccccc1,Product-Ar174-R8-P5352,COc1cnsc1-c1ccccc1,COc1cnsc1.[c]1ccccc1>>COc1cnsc1-c1ccccc1,10.8,"((6,), (0,))","((6,), (7,))"
5450,Arene_175,N#Cc1ccns1,Radical_8,[c]1ccccc1,Product-Ar175-R8-P5353,N#Cc1cc(-c2ccccc2)ns1,N#Cc1ccns1.[c]1ccccc1>>N#Cc1cc(-c2ccccc2)ns1,12.3,"((4,), (0,))","((4,), (5,))"
5451,Arene_175,N#Cc1ccns1,Radical_8,[c]1ccccc1,Product-Ar175-R8-P5354,N#Cc1sncc1-c1ccccc1,N#Cc1ccns1.[c]1ccccc1>>N#Cc1sncc1-c1ccccc1,10.9,"((3,), (0,))","((6,), (7,))"
5452,Arene_176,COc1ccns1,Radical_8,[c]1ccccc1,Product-Ar176-R8-P5355,COc1cc(-c2ccccc2)ns1,COc1ccns1.[c]1ccccc1>>COc1cc(-c2ccccc2)ns1,13.0,"((4,), (0,))","((4,), (5,))"
5453,Arene_176,COc1ccns1,Radical_8,[c]1ccccc1,Product-Ar176-R8-P5356,COc1sncc1-c1ccccc1,COc1ccns1.[c]1ccccc1>>COc1sncc1-c1ccccc1,14.3,"((3,), (0,))","((6,), (7,))"
5454,Arene_171,N#Cc1ccsn1,Radical_9,[c]1ccncc1,Product-Ar171-R9-P5357,N#Cc1nscc1-c1ccncc1,N#Cc1ccsn1.[c]1ccncc1>>N#Cc1nscc1-c1ccncc1,13.9,"((3,), (0,))","((6,), (7,))"
5455,Arene_171,N#Cc1ccsn1,Radical_9,[c]1ccncc1,Product-Ar171-R9-P5358,N#Cc1cc(-c2ccncc2)sn1,N#Cc1ccsn1.[c]1ccncc1>>N#Cc1cc(-c2ccncc2)sn1,12.4,"((4,), (0,))","((4,), (5,))"
5456,Arene_172,COc1ccsn1,Radical_9,[c]1ccncc1,Product-Ar172-R9-P5359,COc1nscc1-c1ccncc1,COc1ccsn1.[c]1ccncc1>>COc1nscc1-c1ccncc1,12.2,"((3,), (0,))","((6,), (7,))"
5457,Arene_172,COc1ccsn1,Radical_9,[c]1ccncc1,Product-Ar172-R9-P5360,COc1cc(-c2ccncc2)sn1,COc1ccsn1.[c]1ccncc1>>COc1cc(-c2ccncc2)sn1,12.8,"((4,), (0,))","((4,), (5,))"
5458,Arene_173,N#Cc1cnsc1,Radical_9,[c]1ccncc1,Product-Ar173-R9-P5361,N#Cc1csnc1-c1ccncc1,N#Cc1cnsc1.[c]1ccncc1>>N#Cc1csnc1-c1ccncc1,13.0,"((3,), (0,))","((6,), (7,))"
5459,Arene_173,N#Cc1cnsc1,Radical_9,[c]1ccncc1,Product-Ar173-R9-P5362,N#Cc1cnsc1-c1ccncc1,N#Cc1cnsc1.[c]1ccncc1>>N#Cc1cnsc1-c1ccncc1,10.8,"((6,), (0,))","((6,), (7,))"
5460,Arene_174,COc1cnsc1,Radical_9,[c]1ccncc1,Product-Ar174-R9-P5363,COc1csnc1-c1ccncc1,COc1cnsc1.[c]1ccncc1>>COc1csnc1-c1ccncc1,11.7,"((3,), (0,))","((6,), (7,))"
5461,Arene_174,COc1cnsc1,Radical_9,[c]1ccncc1,Product-Ar174-R9-P5364,COc1cnsc1-c1ccncc1,COc1cnsc1.[c]1ccncc1>>COc1cnsc1-c1ccncc1,10.5,"((6,), (0,))","((6,), (7,))"
5462,Arene_175,N#Cc1ccns1,Radical_9,[c]1ccncc1,Product-Ar175-R9-P5365,N#Cc1cc(-c2ccncc2)ns1,N#Cc1ccns1.[c]1ccncc1>>N#Cc1cc(-c2ccncc2)ns1,12.7,"((4,), (0,))","((4,), (5,))"
5463,Arene_175,N#Cc1ccns1,Radical_9,[c]1ccncc1,Product-Ar175-R9-P5366,N#Cc1sncc1-c1ccncc1,N#Cc1ccns1.[c]1ccncc1>>N#Cc1sncc1-c1ccncc1,11.2,"((3,), (0,))","((6,), (7,))"
5464,Arene_176,COc1ccns1,Radical_9,[c]1ccncc1,Product-Ar176-R9-P5367,COc1cc(-c2ccncc2)ns1,COc1ccns1.[c]1ccncc1>>COc1cc(-c2ccncc2)ns1,13.0,"((4,), (0,))","((4,), (5,))"
5465,Arene_176,COc1ccns1,Radical_9,[c]1ccncc1,Product-Ar176-R9-P5368,COc1sncc1-c1ccncc1,COc1ccns1.[c]1ccncc1>>COc1sncc1-c1ccncc1,13.7,"((3,), (0,))","((6,), (7,))"
5466,Arene_171,N#Cc1ccsn1,Radical_12,C[C](C)C,Product-Ar171-R12-P5369,CC(C)(C)c1csnc1C#N,N#Cc1ccsn1.C[C](C)C>>CC(C)(C)c1csnc1C#N,18.4,"((3,), (1,))","((4,), (1,))"
5467,Arene_171,N#Cc1ccsn1,Radical_12,C[C](C)C,Product-Ar171-R12-P5370,CC(C)(C)c1cc(C#N)ns1,N#Cc1ccsn1.C[C](C)C>>CC(C)(C)c1cc(C#N)ns1,12.7,"((4,), (1,))","((4,), (1,))"
5468,Arene_172,COc1ccsn1,Radical_12,C[C](C)C,Product-Ar172-R12-P5371,COc1nscc1C(C)(C)C,COc1ccsn1.C[C](C)C>>COc1nscc1C(C)(C)C,17.8,"((3,), (1,))","((6,), (7,))"
5469,Arene_172,COc1ccsn1,Radical_12,C[C](C)C,Product-Ar172-R12-P5372,COc1cc(C(C)(C)C)sn1,COc1ccsn1.C[C](C)C>>COc1cc(C(C)(C)C)sn1,14.8,"((4,), (1,))","((4,), (5,))"
5470,Arene_173,N#Cc1cnsc1,Radical_12,C[C](C)C,Product-Ar173-R12-P5373,CC(C)(C)c1nscc1C#N,N#Cc1cnsc1.C[C](C)C>>CC(C)(C)c1nscc1C#N,15.1,"((3,), (1,))","((4,), (1,))"
5471,Arene_173,N#Cc1cnsc1,Radical_12,C[C](C)C,Product-Ar173-R12-P5374,CC(C)(C)c1sncc1C#N,N#Cc1cnsc1.C[C](C)C>>CC(C)(C)c1sncc1C#N,9.7,"((6,), (1,))","((4,), (1,))"
5472,Arene_174,COc1cnsc1,Radical_12,C[C](C)C,Product-Ar174-R12-P5375,COc1csnc1C(C)(C)C,COc1cnsc1.C[C](C)C>>COc1csnc1C(C)(C)C,16.4,"((3,), (1,))","((6,), (7,))"
5473,Arene_174,COc1cnsc1,Radical_12,C[C](C)C,Product-Ar174-R12-P5376,COc1cnsc1C(C)(C)C,COc1cnsc1.C[C](C)C>>COc1cnsc1C(C)(C)C,13.7,"((6,), (1,))","((6,), (7,))"
5474,Arene_175,N#Cc1ccns1,Radical_12,C[C](C)C,Product-Ar175-R12-P5377,CC(C)(C)c1cc(C#N)sn1,N#Cc1ccns1.C[C](C)C>>CC(C)(C)c1cc(C#N)sn1,14.7,"((4,), (1,))","((4,), (1,))"
5475,Arene_175,N#Cc1ccns1,Radical_12,C[C](C)C,Product-Ar175-R12-P5378,CC(C)(C)c1cnsc1C#N,N#Cc1ccns1.C[C](C)C>>CC(C)(C)c1cnsc1C#N,11.3,"((3,), (1,))","((4,), (1,))"
5476,Arene_176,COc1ccns1,Radical_12,C[C](C)C,Product-Ar176-R12-P5379,COc1cc(C(C)(C)C)ns1,COc1ccns1.C[C](C)C>>COc1cc(C(C)(C)C)ns1,16.9,"((4,), (1,))","((4,), (5,))"
5477,Arene_176,COc1ccns1,Radical_12,C[C](C)C,Product-Ar176-R12-P5380,COc1sncc1C(C)(C)C,COc1ccns1.C[C](C)C>>COc1sncc1C(C)(C)C,21.5,"((3,), (1,))","((6,), (7,))"
5478,Arene_171,N#Cc1ccsn1,Radical_10,[CH2]CC(F)(F)F,Product-Ar171-R10-P5381,N#Cc1nscc1CCC(F)(F)F,N#Cc1ccsn1.[CH2]CC(F)(F)F>>N#Cc1nscc1CCC(F)(F)F,21.1,"((3,), (0,))","((6,), (7,))"
5479,Arene_171,N#Cc1ccsn1,Radical_10,[CH2]CC(F)(F)F,Product-Ar171-R10-P5382,N#Cc1cc(CCC(F)(F)F)sn1,N#Cc1ccsn1.[CH2]CC(F)(F)F>>N#Cc1cc(CCC(F)(F)F)sn1,17.7,"((4,), (0,))","((4,), (5,))"
5480,Arene_172,COc1ccsn1,Radical_10,[CH2]CC(F)(F)F,Product-Ar172-R10-P5383,COc1nscc1CCC(F)(F)F,COc1ccsn1.[CH2]CC(F)(F)F>>COc1nscc1CCC(F)(F)F,19.7,"((3,), (0,))","((6,), (7,))"
5481,Arene_172,COc1ccsn1,Radical_10,[CH2]CC(F)(F)F,Product-Ar172-R10-P5384,COc1cc(CCC(F)(F)F)sn1,COc1ccsn1.[CH2]CC(F)(F)F>>COc1cc(CCC(F)(F)F)sn1,18.5,"((4,), (0,))","((4,), (5,))"
5482,Arene_173,N#Cc1cnsc1,Radical_10,[CH2]CC(F)(F)F,Product-Ar173-R10-P5385,N#Cc1csnc1CCC(F)(F)F,N#Cc1cnsc1.[CH2]CC(F)(F)F>>N#Cc1csnc1CCC(F)(F)F,18.4,"((3,), (0,))","((6,), (7,))"
5483,Arene_173,N#Cc1cnsc1,Radical_10,[CH2]CC(F)(F)F,Product-Ar173-R10-P5386,N#Cc1cnsc1CCC(F)(F)F,N#Cc1cnsc1.[CH2]CC(F)(F)F>>N#Cc1cnsc1CCC(F)(F)F,15.1,"((6,), (0,))","((6,), (7,))"
5484,Arene_174,COc1cnsc1,Radical_10,[CH2]CC(F)(F)F,Product-Ar174-R10-P5387,COc1csnc1CCC(F)(F)F,COc1cnsc1.[CH2]CC(F)(F)F>>COc1csnc1CCC(F)(F)F,17.2,"((3,), (0,))","((6,), (7,))"
5485,Arene_174,COc1cnsc1,Radical_10,[CH2]CC(F)(F)F,Product-Ar174-R10-P5388,COc1cnsc1CCC(F)(F)F,COc1cnsc1.[CH2]CC(F)(F)F>>COc1cnsc1CCC(F)(F)F,16.3,"((6,), (0,))","((6,), (7,))"
5486,Arene_175,N#Cc1ccns1,Radical_10,[CH2]CC(F)(F)F,Product-Ar175-R10-P5389,N#Cc1cc(CCC(F)(F)F)ns1,N#Cc1ccns1.[CH2]CC(F)(F)F>>N#Cc1cc(CCC(F)(F)F)ns1,17.9,"((4,), (0,))","((4,), (5,))"
5487,Arene_175,N#Cc1ccns1,Radical_10,[CH2]CC(F)(F)F,Product-Ar175-R10-P5390,N#Cc1sncc1CCC(F)(F)F,N#Cc1ccns1.[CH2]CC(F)(F)F>>N#Cc1sncc1CCC(F)(F)F,16.4,"((3,), (0,))","((6,), (7,))"
5488,Arene_176,COc1ccns1,Radical_10,[CH2]CC(F)(F)F,Product-Ar176-R10-P5391,COc1cc(CCC(F)(F)F)ns1,COc1ccns1.[CH2]CC(F)(F)F>>COc1cc(CCC(F)(F)F)ns1,18.9,"((4,), (0,))","((4,), (5,))"
5489,Arene_176,COc1ccns1,Radical_10,[CH2]CC(F)(F)F,Product-Ar176-R10-P5392,COc1sncc1CCC(F)(F)F,COc1ccns1.[CH2]CC(F)(F)F>>COc1sncc1CCC(F)(F)F,21.8,"((3,), (0,))","((6,), (7,))"
5490,Arene_177,N#Cc1ncco1,Radical_0,C[C](C)C#N,Product-Ar177-R0-P5393,CC(C)(C#N)c1coc(C#N)n1,N#Cc1ncco1.C[C](C)C#N>>CC(C)(C#N)c1coc(C#N)n1,25.4,"((4,), (1,))","((5,), (1,))"
5491,Arene_177,N#Cc1ncco1,Radical_0,C[C](C)C#N,Product-Ar177-R0-P5394,CC(C)(C#N)c1cnc(C#N)o1,N#Cc1ncco1.C[C](C)C#N>>CC(C)(C#N)c1cnc(C#N)o1,18.7,"((5,), (1,))","((5,), (1,))"
5492,Arene_178,COc1ncco1,Radical_0,C[C](C)C#N,Product-Ar178-R0-P5395,COc1nc(C(C)(C)C#N)co1,COc1ncco1.C[C](C)C#N>>COc1nc(C(C)(C)C#N)co1,22.1,"((4,), (1,))","((4,), (5,))"
5493,Arene_178,COc1ncco1,Radical_0,C[C](C)C#N,Product-Ar178-R0-P5396,COc1ncc(C(C)(C)C#N)o1,COc1ncco1.C[C](C)C#N>>COc1ncc(C(C)(C)C#N)o1,18.6,"((5,), (1,))","((5,), (6,))"
5494,Arene_179,N#Cc1cocn1,Radical_0,C[C](C)C#N,Product-Ar179-R0-P5397,CC(C)(C#N)c1nc(C#N)co1,N#Cc1cocn1.C[C](C)C#N>>CC(C)(C#N)c1nc(C#N)co1,20.1,"((5,), (1,))","((5,), (1,))"
5495,Arene_179,N#Cc1cocn1,Radical_0,C[C](C)C#N,Product-Ar179-R0-P5398,CC(C)(C#N)c1ocnc1C#N,N#Cc1cocn1.C[C](C)C#N>>CC(C)(C#N)c1ocnc1C#N,17.3,"((3,), (1,))","((5,), (1,))"
5496,Arene_180,COc1cocn1,Radical_0,C[C](C)C#N,Product-Ar180-R0-P5399,COc1coc(C(C)(C)C#N)n1,COc1cocn1.C[C](C)C#N>>COc1coc(C(C)(C)C#N)n1,16.9,"((5,), (1,))","((5,), (6,))"
5497,Arene_180,COc1cocn1,Radical_0,C[C](C)C#N,Product-Ar180-R0-P5400,COc1ncoc1C(C)(C)C#N,COc1cocn1.C[C](C)C#N>>COc1ncoc1C(C)(C)C#N,17.3,"((3,), (1,))","((6,), (7,))"
5498,Arene_181,N#Cc1cnco1,Radical_0,C[C](C)C#N,Product-Ar181-R0-P5401,CC(C)(C#N)c1ncc(C#N)o1,N#Cc1cnco1.C[C](C)C#N>>CC(C)(C#N)c1ncc(C#N)o1,18.6,"((5,), (1,))","((5,), (1,))"
5499,Arene_181,N#Cc1cnco1,Radical_0,C[C](C)C#N,Product-Ar181-R0-P5402,CC(C)(C#N)c1ncoc1C#N,N#Cc1cnco1.C[C](C)C#N>>CC(C)(C#N)c1ncoc1C#N,20.3,"((3,), (1,))","((5,), (1,))"
5500,Arene_182,COc1cnco1,Radical_0,C[C](C)C#N,Product-Ar182-R0-P5403,COc1cnc(C(C)(C)C#N)o1,COc1cnco1.C[C](C)C#N>>COc1cnc(C(C)(C)C#N)o1,16.7,"((5,), (1,))","((5,), (6,))"
5501,Arene_182,COc1cnco1,Radical_0,C[C](C)C#N,Product-Ar182-R0-P5404,COc1ocnc1C(C)(C)C#N,COc1cnco1.C[C](C)C#N>>COc1ocnc1C(C)(C)C#N,24.4,"((3,), (1,))","((6,), (7,))"
5502,Arene_177,N#Cc1ncco1,Radical_1,F[CH]F,Product-Ar177-R1-P5405,N#Cc1nc(C(F)F)co1,N#Cc1ncco1.F[CH]F>>N#Cc1nc(C(F)F)co1,15.8,"((4,), (1,))","((4,), (5,))"
5503,Arene_177,N#Cc1ncco1,Radical_1,F[CH]F,Product-Ar177-R1-P5406,N#Cc1ncc(C(F)F)o1,N#Cc1ncco1.F[CH]F>>N#Cc1ncc(C(F)F)o1,11.0,"((5,), (1,))","((5,), (6,))"
5504,Arene_178,COc1ncco1,Radical_1,F[CH]F,Product-Ar178-R1-P5407,COc1nc(C(F)F)co1,COc1ncco1.F[CH]F>>COc1nc(C(F)F)co1,13.7,"((4,), (1,))","((4,), (5,))"
5505,Arene_178,COc1ncco1,Radical_1,F[CH]F,Product-Ar178-R1-P5408,COc1ncc(C(F)F)o1,COc1ncco1.F[CH]F>>COc1ncc(C(F)F)o1,10.9,"((5,), (1,))","((5,), (6,))"
5506,Arene_179,N#Cc1cocn1,Radical_1,F[CH]F,Product-Ar179-R1-P5409,N#Cc1coc(C(F)F)n1,N#Cc1cocn1.F[CH]F>>N#Cc1coc(C(F)F)n1,11.4,"((5,), (1,))","((5,), (6,))"
5507,Arene_179,N#Cc1cocn1,Radical_1,F[CH]F,Product-Ar179-R1-P5410,N#Cc1ncoc1C(F)F,N#Cc1cocn1.F[CH]F>>N#Cc1ncoc1C(F)F,9.7,"((3,), (1,))","((6,), (7,))"
5508,Arene_180,COc1cocn1,Radical_1,F[CH]F,Product-Ar180-R1-P5411,COc1coc(C(F)F)n1,COc1cocn1.F[CH]F>>COc1coc(C(F)F)n1,10.1,"((5,), (1,))","((5,), (6,))"
5509,Arene_180,COc1cocn1,Radical_1,F[CH]F,Product-Ar180-R1-P5412,COc1ncoc1C(F)F,COc1cocn1.F[CH]F>>COc1ncoc1C(F)F,7.3,"((3,), (1,))","((6,), (7,))"
5510,Arene_181,N#Cc1cnco1,Radical_1,F[CH]F,Product-Ar181-R1-P5413,N#Cc1cnc(C(F)F)o1,N#Cc1cnco1.F[CH]F>>N#Cc1cnc(C(F)F)o1,10.3,"((5,), (1,))","((5,), (6,))"
5511,Arene_181,N#Cc1cnco1,Radical_1,F[CH]F,Product-Ar181-R1-P5414,N#Cc1ocnc1C(F)F,N#Cc1cnco1.F[CH]F>>N#Cc1ocnc1C(F)F,11.9,"((3,), (1,))","((6,), (7,))"
5512,Arene_182,COc1cnco1,Radical_1,F[CH]F,Product-Ar182-R1-P5415,COc1cnc(C(F)F)o1,COc1cnco1.F[CH]F>>COc1cnc(C(F)F)o1,9.8,"((5,), (1,))","((5,), (6,))"
5513,Arene_182,COc1cnco1,Radical_1,F[CH]F,Product-Ar182-R1-P5416,COc1ocnc1C(F)F,COc1cnco1.F[CH]F>>COc1ocnc1C(F)F,15.7,"((3,), (1,))","((6,), (7,))"
5514,Arene_177,N#Cc1ncco1,Radical_2,F[C](F)F,Product-Ar177-R2-P5417,N#Cc1nc(C(F)(F)F)co1,N#Cc1ncco1.F[C](F)F>>N#Cc1nc(C(F)(F)F)co1,12.7,"((4,), (1,))","((4,), (5,))"
5515,Arene_177,N#Cc1ncco1,Radical_2,F[C](F)F,Product-Ar177-R2-P5418,N#Cc1ncc(C(F)(F)F)o1,N#Cc1ncco1.F[C](F)F>>N#Cc1ncc(C(F)(F)F)o1,8.6,"((5,), (1,))","((5,), (6,))"
5516,Arene_178,COc1ncco1,Radical_2,F[C](F)F,Product-Ar178-R2-P5419,COc1nc(C(F)(F)F)co1,COc1ncco1.F[C](F)F>>COc1nc(C(F)(F)F)co1,9.4,"((4,), (1,))","((4,), (5,))"
5517,Arene_178,COc1ncco1,Radical_2,F[C](F)F,Product-Ar178-R2-P5420,COc1ncc(C(F)(F)F)o1,COc1ncco1.F[C](F)F>>COc1ncc(C(F)(F)F)o1,6.9,"((5,), (1,))","((5,), (6,))"
5518,Arene_179,N#Cc1cocn1,Radical_2,F[C](F)F,Product-Ar179-R2-P5421,N#Cc1coc(C(F)(F)F)n1,N#Cc1cocn1.F[C](F)F>>N#Cc1coc(C(F)(F)F)n1,10.0,"((5,), (1,))","((5,), (6,))"
5519,Arene_179,N#Cc1cocn1,Radical_2,F[C](F)F,Product-Ar179-R2-P5422,N#Cc1ncoc1C(F)(F)F,N#Cc1cocn1.F[C](F)F>>N#Cc1ncoc1C(F)(F)F,8.2,"((3,), (1,))","((6,), (7,))"
5520,Arene_180,COc1cocn1,Radical_2,F[C](F)F,Product-Ar180-R2-P5423,COc1coc(C(F)(F)F)n1,COc1cocn1.F[C](F)F>>COc1coc(C(F)(F)F)n1,7.6,"((5,), (1,))","((5,), (6,))"
5521,Arene_180,COc1cocn1,Radical_2,F[C](F)F,Product-Ar180-R2-P5424,COc1ncoc1C(F)(F)F,COc1cocn1.F[C](F)F>>COc1ncoc1C(F)(F)F,4.5,"((3,), (1,))","((6,), (7,))"
5522,Arene_181,N#Cc1cnco1,Radical_2,F[C](F)F,Product-Ar181-R2-P5425,N#Cc1cnc(C(F)(F)F)o1,N#Cc1cnco1.F[C](F)F>>N#Cc1cnc(C(F)(F)F)o1,9.4,"((5,), (1,))","((5,), (6,))"
5523,Arene_181,N#Cc1cnco1,Radical_2,F[C](F)F,Product-Ar181-R2-P5426,N#Cc1ocnc1C(F)(F)F,N#Cc1cnco1.F[C](F)F>>N#Cc1ocnc1C(F)(F)F,10.1,"((3,), (1,))","((6,), (7,))"
5524,Arene_182,COc1cnco1,Radical_2,F[C](F)F,Product-Ar182-R2-P5427,COc1cnc(C(F)(F)F)o1,COc1cnco1.F[C](F)F>>COc1cnc(C(F)(F)F)o1,7.2,"((5,), (1,))","((5,), (6,))"
5525,Arene_182,COc1cnco1,Radical_2,F[C](F)F,Product-Ar182-R2-P5428,COc1ocnc1C(F)(F)F,COc1cnco1.F[C](F)F>>COc1ocnc1C(F)(F)F,9.8,"((3,), (1,))","((6,), (7,))"
5526,Arene_177,N#Cc1ncco1,Radical_3,C[C](F)F,Product-Ar177-R3-P5429,CC(F)(F)c1coc(C#N)n1,N#Cc1ncco1.C[C](F)F>>CC(F)(F)c1coc(C#N)n1,16.3,"((4,), (1,))","((4,), (1,))"
5527,Arene_177,N#Cc1ncco1,Radical_3,C[C](F)F,Product-Ar177-R3-P5430,CC(F)(F)c1cnc(C#N)o1,N#Cc1ncco1.C[C](F)F>>CC(F)(F)c1cnc(C#N)o1,10.7,"((5,), (1,))","((4,), (1,))"
5528,Arene_178,COc1ncco1,Radical_3,C[C](F)F,Product-Ar178-R3-P5431,COc1nc(C(C)(F)F)co1,COc1ncco1.C[C](F)F>>COc1nc(C(C)(F)F)co1,14.4,"((4,), (1,))","((4,), (5,))"
5529,Arene_178,COc1ncco1,Radical_3,C[C](F)F,Product-Ar178-R3-P5432,COc1ncc(C(C)(F)F)o1,COc1ncco1.C[C](F)F>>COc1ncc(C(C)(F)F)o1,11.4,"((5,), (1,))","((5,), (6,))"
5530,Arene_179,N#Cc1cocn1,Radical_3,C[C](F)F,Product-Ar179-R3-P5433,CC(F)(F)c1nc(C#N)co1,N#Cc1cocn1.C[C](F)F>>CC(F)(F)c1nc(C#N)co1,11.6,"((5,), (1,))","((4,), (1,))"
5531,Arene_179,N#Cc1cocn1,Radical_3,C[C](F)F,Product-Ar179-R3-P5434,CC(F)(F)c1ocnc1C#N,N#Cc1cocn1.C[C](F)F>>CC(F)(F)c1ocnc1C#N,9.4,"((3,), (1,))","((4,), (1,))"
5532,Arene_180,COc1cocn1,Radical_3,C[C](F)F,Product-Ar180-R3-P5435,COc1coc(C(C)(F)F)n1,COc1cocn1.C[C](F)F>>COc1coc(C(C)(F)F)n1,10.4,"((5,), (1,))","((5,), (6,))"
5533,Arene_180,COc1cocn1,Radical_3,C[C](F)F,Product-Ar180-R3-P5436,COc1ncoc1C(C)(F)F,COc1cocn1.C[C](F)F>>COc1ncoc1C(C)(F)F,9.7,"((3,), (1,))","((6,), (7,))"
5534,Arene_181,N#Cc1cnco1,Radical_3,C[C](F)F,Product-Ar181-R3-P5437,CC(F)(F)c1ncc(C#N)o1,N#Cc1cnco1.C[C](F)F>>CC(F)(F)c1ncc(C#N)o1,10.4,"((5,), (1,))","((4,), (1,))"
5535,Arene_181,N#Cc1cnco1,Radical_3,C[C](F)F,Product-Ar181-R3-P5438,CC(F)(F)c1ncoc1C#N,N#Cc1cnco1.C[C](F)F>>CC(F)(F)c1ncoc1C#N,12.0,"((3,), (1,))","((4,), (1,))"
5536,Arene_182,COc1cnco1,Radical_3,C[C](F)F,Product-Ar182-R3-P5439,COc1cnc(C(C)(F)F)o1,COc1cnco1.C[C](F)F>>COc1cnc(C(C)(F)F)o1,10.2,"((5,), (1,))","((5,), (6,))"
5537,Arene_182,COc1cnco1,Radical_3,C[C](F)F,Product-Ar182-R3-P5440,COc1ocnc1C(C)(F)F,COc1cnco1.C[C](F)F>>COc1ocnc1C(C)(F)F,16.8,"((3,), (1,))","((6,), (7,))"
5538,Arene_177,N#Cc1ncco1,Radical_4,[CH3],Product-Ar177-R4-P5441,Cc1coc(C#N)n1,N#Cc1ncco1.[CH3]>>Cc1coc(C#N)n1,18.6,"((4,), (0,))","((1,), (0,))"
5539,Arene_177,N#Cc1ncco1,Radical_4,[CH3],Product-Ar177-R4-P5442,Cc1cnc(C#N)o1,N#Cc1ncco1.[CH3]>>Cc1cnc(C#N)o1,11.8,"((5,), (0,))","((1,), (0,))"
5540,Arene_178,COc1ncco1,Radical_4,[CH3],Product-Ar178-R4-P5443,COc1nc(C)co1,COc1ncco1.[CH3]>>COc1nc(C)co1,17.5,"((4,), (0,))","((4,), (0,))"
5541,Arene_178,COc1ncco1,Radical_4,[CH3],Product-Ar178-R4-P5444,COc1ncc(C)o1,COc1ncco1.[CH3]>>COc1ncc(C)o1,13.7,"((5,), (0,))","((5,), (0,))"
5542,Arene_179,N#Cc1cocn1,Radical_4,[CH3],Product-Ar179-R4-P5445,Cc1nc(C#N)co1,N#Cc1cocn1.[CH3]>>Cc1nc(C#N)co1,12.1,"((5,), (0,))","((1,), (0,))"
